Ticker,Alpha,Beta_MKT,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,R_squared,Adj_R_squared,ResidVar,N_obs,Weight
DE,0.0008508394810585088,1.1341450991938213,0.17576105087935584,0.38151109775304015,0.3813377608467455,0.22839816951998343,0.35890297042495145,0.3513249913519604,0.00437070273920338,429,0.0045554245727869565
DGX,0.006006777824095818,0.6799706490439217,0.2946634576521935,0.05400119829319537,0.6277118340024888,0.3014895101564674,0.14320697304534513,0.13060707559012963,0.006104320088108502,346,0.004536798180564576
LII,0.005507280633611232,0.8257309929965317,0.9226609397729736,-0.1629184818535674,0.5490384873595053,0.12160138150759373,0.26317089602788246,0.2512480949927349,0.006126116044542793,315,0.004504473226471233
CHD,0.004022983183182368,0.5450621296969499,-0.015581766833864797,-0.23740780525181399,0.7382102029247956,0.17458873383502285,0.1672818615588516,0.15743885755836518,0.0030754356672769018,429,0.004460509762299769
MCD,0.0017555738212884787,0.8035267825828213,-0.3024391708565948,0.03126779489786712,0.40207519386599777,0.3044827199924564,0.3150900526875843,0.30699419042620824,0.002357331158890058,429,0.004444858666694381
STZ,0.004030130949686784,0.823709625674746,0.30925065583335415,0.013162642315391057,0.5519918042689937,0.3562860507735139,0.1643254771941065,0.1538006091486922,0.00630011615251954,403,0.004438254316036574
PNR,9.339431636620112e-05,1.0821736127978119,0.6121761419206552,0.11934698402637077,0.5096868100096298,0.025851551436454154,0.3792375547207588,0.3718999371642665,0.004252628254555596,429,0.004358550601074155
ESS,0.0044347828701185405,0.6173518049901516,0.3048703560320438,0.40327596424581097,0.15706808194439076,0.021660204037469658,0.26899604491483786,0.25911761308936265,0.00285637381296671,376,0.004339043741015942
ZBH,-0.0012880816458985878,0.8197828374353631,0.25838447169347517,0.19641519171275715,0.30757792526727246,0.15812915748089773,0.2929119594419384,0.28050690609881446,0.003761386139994543,291,0.004322592730003665
AMCR,-0.00510289097625127,0.752273762791712,-0.017676020271739874,0.23249879269887377,0.3230697018988415,0.14140343304721462,0.3143818048332888,0.2922650888601691,0.002511685703209616,161,0.004279427432892507
YUM,0.002986691713104736,0.8530108588316201,0.06929964318500893,-0.041531908059853094,0.7923394233920829,0.19356369470528462,0.2444543736020115,0.2330412976745494,0.004311591133331902,337,0.004270894543188662
DOV,-0.0009930334138656578,1.2236803330457895,0.10321091546777542,0.16514450033311964,0.2931582454180609,0.19782057347905138,0.486731952958367,0.4806649547663855,0.002821421986180967,429,0.004257941410950439
LMT,0.0034637304306075617,0.6172527811608776,0.21593372065640162,0.35361630212830675,0.7341589003041104,-0.03819631290294984,0.20283348374200505,0.1934107116822179,0.0038992356345354928,429,0.004256976846976376
CMI,0.0015038694324558178,1.4133539991118111,0.240039192542871,0.3043515558909224,0.3079219820538545,0.42424819721326307,0.37291931636513653,0.36550701514013817,0.006249041931104844,429,0.004252873082983527
